"PlateTrue","Rep","Community","Amoxicillin","Chlorothalonil","Diflufenican","Glyphosate","Imidacloprid","Metaldehyde","Oxytetracycline","Tebuconazole","Complexity","PlateWell","TruePlateWell","AUC"
6,2,"R_ID_7.16_6_R5(1)_TSS",1,1,1,0,0,0,0,0,3,"1B8","6B8",15.8012853125918
11,3,"R_ID_7.16_6_R5(1)_TSS",1,1,1,0,0,0,0,0,3,"1B8","11B8",15.1988684595527
16,4,"R_ID_7.16_6_R5(1)_TSS",1,1,1,0,0,0,0,0,3,"1B8","16B8",16.0359446877999
1,1,"R_ID_7.16_6_R5(1)_TSS",1,0,1,1,0,0,0,0,3,"1B9","1B9",15.7500235120507
6,2,"R_ID_7.16_6_R5(1)_TSS",1,0,1,1,0,0,0,0,3,"1B9","6B9",16.0298759523374
11,3,"R_ID_7.16_6_R5(1)_TSS",1,0,1,1,0,0,0,0,3,"1B9","11B9",15.2458900038258
16,4,"R_ID_7.16_6_R5(1)_TSS",1,0,1,1,0,0,0,0,3,"1B9","16B9",15.6647146043922
1,1,"R_ID_7.16_6_R5(1)_TSS",1,0,0,1,0,0,1,0,3,"1C10","1C10",16.8980737332323
6,2,"R_ID_7.16_6_R5(1)_TSS",1,0,0,1,0,0,1,0,3,"1C10","6C10",17.3421862270553
11,3,"R_ID_7.16_6_R5(1)_TSS",1,0,0,1,0,0,1,0,3,"1C10","11C10",17.495747069389
16,4,"R_ID_7.16_6_R5(1)_TSS",1,0,0,1,0,0,1,0,3,"1C10","16C10",18.0173178291081
1,1,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,0,1,0,1,3,"1C11","1C11",16.7707004847159
6,2,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,0,1,0,1,3,"1C11","6C11",16.9277435456029
11,3,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,0,1,0,1,3,"1C11","11C11",16.8525235669022
16,4,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,0,1,0,1,3,"1C11","16C11",15.958542776062
1,1,"R_ID_7.16_6_R5(1)_TSS",0,1,0,0,0,0,0,0,1,"1C2","1C2",15.7062879401977
6,2,"R_ID_7.16_6_R5(1)_TSS",0,1,0,0,0,0,0,0,1,"1C2","6C2",16.0170047317877
11,3,"R_ID_7.16_6_R5(1)_TSS",0,1,0,0,0,0,0,0,1,"1C2","11C2",15.6338195139279
16,4,"R_ID_7.16_6_R5(1)_TSS",0,1,0,0,0,0,0,0,1,"1C2","16C2",15.8762477344862
1,1,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,0,0,0,1,1,"1C3","1C3",15.6015799569207
6,2,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,0,0,0,1,1,"1C3","6C3",15.9850895050527
11,3,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,0,0,0,1,1,"1C3","11C3",15.66021961455
16,4,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,0,0,0,1,1,"1C3","16C3",15.7542857989482
1,1,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,0,0,1,0,2,"1C4","1C4",16.1190225580993
6,2,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,0,0,1,0,2,"1C4","6C4",16.5805811020379
11,3,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,0,0,1,0,2,"1C4","11C4",15.3524965297252
16,4,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,0,0,1,0,2,"1C4","16C4",16.4362536807784
1,1,"R_ID_7.16_6_R5(1)_TSS",0,1,0,0,0,0,1,0,2,"1C5","1C5",16.7131978654881
6,2,"R_ID_7.16_6_R5(1)_TSS",0,1,0,0,0,0,1,0,2,"1C5","6C5",17.0309393426674
11,3,"R_ID_7.16_6_R5(1)_TSS",0,1,0,0,0,0,1,0,2,"1C5","11C5",15.8011400798885
16,4,"R_ID_7.16_6_R5(1)_TSS",0,1,0,0,0,0,1,0,2,"1C5","16C5",15.8825094703878
1,1,"R_ID_7.16_6_R5(1)_TSS",0,0,1,0,0,0,0,1,2,"1C6","1C6",15.6796502457884
6,2,"R_ID_7.16_6_R5(1)_TSS",0,0,1,0,0,0,0,1,2,"1C6","6C6",16.1368103095503
11,3,"R_ID_7.16_6_R5(1)_TSS",0,0,1,0,0,0,0,1,2,"1C6","11C6",16.0848967708728
16,4,"R_ID_7.16_6_R5(1)_TSS",0,0,1,0,0,0,0,1,2,"1C6","16C6",16.4058205862952
1,1,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,1,0,1,0,2,"1C7","1C7",17.1948202689508
6,2,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,1,0,1,0,2,"1C7","6C7",17.2120196216038
11,3,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,1,0,1,0,2,"1C7","11C7",16.7449427241277
16,4,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,1,0,1,0,2,"1C7","16C7",16.9966352872267
1,1,"R_ID_7.16_6_R5(1)_TSS",1,1,0,1,0,0,0,0,3,"1C8","1C8",15.4570690824574
6,2,"R_ID_7.16_6_R5(1)_TSS",1,1,0,1,0,0,0,0,3,"1C8","6C8",15.887714632588
11,3,"R_ID_7.16_6_R5(1)_TSS",1,1,0,1,0,0,0,0,3,"1C8","11C8",16.0507599855087
16,4,"R_ID_7.16_6_R5(1)_TSS",1,1,0,1,0,0,0,0,3,"1C8","16C8",15.2801271619825
1,1,"R_ID_7.16_6_R5(1)_TSS",1,0,1,0,1,0,0,0,3,"1C9","1C9",15.1164547905682
6,2,"R_ID_7.16_6_R5(1)_TSS",1,0,1,0,1,0,0,0,3,"1C9","6C9",16.0441503069869
11,3,"R_ID_7.16_6_R5(1)_TSS",1,0,1,0,1,0,0,0,3,"1C9","11C9",16.1344800170002
16,4,"R_ID_7.16_6_R5(1)_TSS",1,0,1,0,1,0,0,0,3,"1C9","16C9",15.4921319259274
1,1,"R_ID_7.16_6_R5(1)_TSS",1,0,0,1,0,0,0,1,3,"1D10","1D10",15.7491685204248
6,2,"R_ID_7.16_6_R5(1)_TSS",1,0,0,1,0,0,0,1,3,"1D10","6D10",16.3845894235178
11,3,"R_ID_7.16_6_R5(1)_TSS",1,0,0,1,0,0,0,1,3,"1D10","11D10",16.5429815991435
16,4,"R_ID_7.16_6_R5(1)_TSS",1,0,0,1,0,0,0,1,3,"1D10","16D10",15.2792563000734
1,1,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,0,0,1,1,3,"1D11","1D11",17.7402722755842
6,2,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,0,0,1,1,3,"1D11","6D11",17.4176281479054
11,3,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,0,0,1,1,3,"1D11","11D11",17.4242872404936
16,4,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,0,0,1,1,3,"1D11","16D11",17.2813491670987
1,1,"R_ID_7.16_6_R5(1)_TSS",0,0,1,0,0,0,0,0,1,"1D2","1D2",15.253389315661
6,2,"R_ID_7.16_6_R5(1)_TSS",0,0,1,0,0,0,0,0,1,"1D2","6D2",16.7268263845739
11,3,"R_ID_7.16_6_R5(1)_TSS",0,0,1,0,0,0,0,0,1,"1D2","11D2",16.9971802957113
16,4,"R_ID_7.16_6_R5(1)_TSS",0,0,1,0,0,0,0,0,1,"1D2","16D2",15.7899912736603
1,1,"R_ID_7.16_6_R5(1)_TSS",1,1,0,0,0,0,0,0,2,"1D3","1D3",14.8910378741151
6,2,"R_ID_7.16_6_R5(1)_TSS",1,1,0,0,0,0,0,0,2,"1D3","6D3",15.6976162052318
11,3,"R_ID_7.16_6_R5(1)_TSS",1,1,0,0,0,0,0,0,2,"1D3","11D3",15.2941940884825
16,4,"R_ID_7.16_6_R5(1)_TSS",1,1,0,0,0,0,0,0,2,"1D3","16D3",15.3657630638423
1,1,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,0,0,0,1,2,"1D4","1D4",14.8091353563831
6,2,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,0,0,0,1,2,"1D4","6D4",16.0861081071575
11,3,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,0,0,0,1,2,"1D4","11D4",15.4022300898165
16,4,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,0,0,0,1,2,"1D4","16D4",15.8092325601666
1,1,"R_ID_7.16_6_R5(1)_TSS",0,1,0,0,0,0,0,1,2,"1D5","1D5",15.0263734558408
6,2,"R_ID_7.16_6_R5(1)_TSS",0,1,0,0,0,0,0,1,2,"1D5","6D5",16.1188128144902
11,3,"R_ID_7.16_6_R5(1)_TSS",0,1,0,0,0,0,0,1,2,"1D5","11D5",15.8410111433146
16,4,"R_ID_7.16_6_R5(1)_TSS",0,1,0,0,0,0,0,1,2,"1D5","16D5",16.6819929419594
1,1,"R_ID_7.16_6_R5(1)_TSS",0,0,0,1,1,0,0,0,2,"1D6","1D6",15.3744691610042
6,2,"R_ID_7.16_6_R5(1)_TSS",0,0,0,1,1,0,0,0,2,"1D6","6D6",15.4299910602923
11,3,"R_ID_7.16_6_R5(1)_TSS",0,0,0,1,1,0,0,0,2,"1D6","11D6",16.1906231700605
16,4,"R_ID_7.16_6_R5(1)_TSS",0,0,0,1,1,0,0,0,2,"1D6","16D6",15.5668034560053
1,1,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,1,0,0,1,2,"1D7","1D7",15.6527589702446
6,2,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,1,0,0,1,2,"1D7","6D7",15.3128074945055
11,3,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,1,0,0,1,2,"1D7","11D7",14.9318090845762
16,4,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,1,0,0,1,2,"1D7","16D7",16.2662399386272
1,1,"R_ID_7.16_6_R5(1)_TSS",1,1,0,0,1,0,0,0,3,"1D8","1D8",14.965540705551
6,2,"R_ID_7.16_6_R5(1)_TSS",1,1,0,0,1,0,0,0,3,"1D8","6D8",15.4985853655216
11,3,"R_ID_7.16_6_R5(1)_TSS",1,1,0,0,1,0,0,0,3,"1D8","11D8",16.4150120453899
16,4,"R_ID_7.16_6_R5(1)_TSS",1,1,0,0,1,0,0,0,3,"1D8","16D8",15.9931237141771
1,1,"R_ID_7.16_6_R5(1)_TSS",1,0,1,0,0,1,0,0,3,"1D9","1D9",15.7327511745959
6,2,"R_ID_7.16_6_R5(1)_TSS",1,0,1,0,0,1,0,0,3,"1D9","6D9",15.9010622342533
11,3,"R_ID_7.16_6_R5(1)_TSS",1,0,1,0,0,1,0,0,3,"1D9","11D9",16.6089145686387
16,4,"R_ID_7.16_6_R5(1)_TSS",1,0,1,0,0,1,0,0,3,"1D9","16D9",16.1316113184418
1,1,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,1,1,0,0,3,"1E10","1E10",15.9290479188938
6,2,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,1,1,0,0,3,"1E10","6E10",15.3908780115113
11,3,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,1,1,0,0,3,"1E10","11E10",15.8703991938018
16,4,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,1,1,0,0,3,"1E10","16E10",15.2058568946751
1,1,"R_ID_7.16_6_R5(1)_TSS",0,1,1,1,0,0,0,0,3,"1E11","1E11",16.6276402038733
6,2,"R_ID_7.16_6_R5(1)_TSS",0,1,1,1,0,0,0,0,3,"1E11","6E11",14.7627799975329
11,3,"R_ID_7.16_6_R5(1)_TSS",0,1,1,1,0,0,0,0,3,"1E11","11E11",15.5480428547979
16,4,"R_ID_7.16_6_R5(1)_TSS",0,1,1,1,0,0,0,0,3,"1E11","16E11",14.5883317816606
1,1,"R_ID_7.16_6_R5(1)_TSS",0,0,0,1,0,0,0,0,1,"1E2","1E2",16.548784926712
6,2,"R_ID_7.16_6_R5(1)_TSS",0,0,0,1,0,0,0,0,1,"1E2","6E2",15.3351917622193
11,3,"R_ID_7.16_6_R5(1)_TSS",0,0,0,1,0,0,0,0,1,"1E2","11E2",16.3713883163531
16,4,"R_ID_7.16_6_R5(1)_TSS",0,0,0,1,0,0,0,0,1,"1E2","16E2",15.6563311528195
1,1,"R_ID_7.16_6_R5(1)_TSS",1,0,1,0,0,0,0,0,2,"1E3","1E3",15.3121165149181
6,2,"R_ID_7.16_6_R5(1)_TSS",1,0,1,0,0,0,0,0,2,"1E3","6E3",16.2062527814128
11,3,"R_ID_7.16_6_R5(1)_TSS",1,0,1,0,0,0,0,0,2,"1E3","11E3",15.1584380259863
16,4,"R_ID_7.16_6_R5(1)_TSS",1,0,1,0,0,0,0,0,2,"1E3","16E3",14.8748812870862
1,1,"R_ID_7.16_6_R5(1)_TSS",0,1,1,0,0,0,0,0,2,"1E4","1E4",15.5300183963421
6,2,"R_ID_7.16_6_R5(1)_TSS",0,1,1,0,0,0,0,0,2,"1E4","6E4",14.8840463102633
11,3,"R_ID_7.16_6_R5(1)_TSS",0,1,1,0,0,0,0,0,2,"1E4","11E4",15.2404664268785
16,4,"R_ID_7.16_6_R5(1)_TSS",0,1,1,0,0,0,0,0,2,"1E4","16E4",14.7896961971075
1,1,"R_ID_7.16_6_R5(1)_TSS",0,0,1,1,0,0,0,0,2,"1E5","1E5",15.1216592027021
6,2,"R_ID_7.16_6_R5(1)_TSS",0,0,1,1,0,0,0,0,2,"1E5","6E5",15.0467269738437
11,3,"R_ID_7.16_6_R5(1)_TSS",0,0,1,1,0,0,0,0,2,"1E5","11E5",14.9468275938599
16,4,"R_ID_7.16_6_R5(1)_TSS",0,0,1,1,0,0,0,0,2,"1E5","16E5",15.2234136233659
1,1,"R_ID_7.16_6_R5(1)_TSS",0,0,0,1,0,1,0,0,2,"1E6","1E6",18.1801156239512
6,2,"R_ID_7.16_6_R5(1)_TSS",0,0,0,1,0,1,0,0,2,"1E6","6E6",16.5155376709687
11,3,"R_ID_7.16_6_R5(1)_TSS",0,0,0,1,0,1,0,0,2,"1E6","11E6",16.8785063022754
16,4,"R_ID_7.16_6_R5(1)_TSS",0,0,0,1,0,1,0,0,2,"1E6","16E6",16.2895052655266
1,1,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,0,1,1,0,2,"1E7","1E7",16.5510501626332
6,2,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,0,1,1,0,2,"1E7","6E7",17.1211405662529
11,3,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,0,1,1,0,2,"1E7","11E7",19.0054906653007
16,4,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,0,1,1,0,2,"1E7","16E7",16.780378765627
1,1,"R_ID_7.16_6_R5(1)_TSS",1,1,0,0,0,1,0,0,3,"1E8","1E8",15.6018083056561
6,2,"R_ID_7.16_6_R5(1)_TSS",1,1,0,0,0,1,0,0,3,"1E8","6E8",15.6929110368097
11,3,"R_ID_7.16_6_R5(1)_TSS",1,1,0,0,0,1,0,0,3,"1E8","11E8",15.9963194986937
16,4,"R_ID_7.16_6_R5(1)_TSS",1,1,0,0,0,1,0,0,3,"1E8","16E8",14.9503169929005
1,1,"R_ID_7.16_6_R5(1)_TSS",1,0,1,0,0,0,1,0,3,"1E9","1E9",16.828206488059
6,2,"R_ID_7.16_6_R5(1)_TSS",1,0,1,0,0,0,1,0,3,"1E9","6E9",16.6736571839636
11,3,"R_ID_7.16_6_R5(1)_TSS",1,0,1,0,0,0,1,0,3,"1E9","11E9",17.2163667231263
16,4,"R_ID_7.16_6_R5(1)_TSS",1,0,1,0,0,0,1,0,3,"1E9","16E9",15.6887311364862
1,1,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,1,0,1,0,3,"1F10","1F10",17.8857534031246
6,2,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,1,0,1,0,3,"1F10","6F10",16.0680483538932
11,3,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,1,0,1,0,3,"1F10","11F10",16.7575629840318
16,4,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,1,0,1,0,3,"1F10","16F10",16.5799917779572
1,1,"R_ID_7.16_6_R5(1)_TSS",0,1,1,0,1,0,0,0,3,"1F11","1F11",16.3881055577613
6,2,"R_ID_7.16_6_R5(1)_TSS",0,1,1,0,1,0,0,0,3,"1F11","6F11",15.1387712877184
11,3,"R_ID_7.16_6_R5(1)_TSS",0,1,1,0,1,0,0,0,3,"1F11","11F11",15.0261227037597
16,4,"R_ID_7.16_6_R5(1)_TSS",0,1,1,0,1,0,0,0,3,"1F11","16F11",14.7084442116854
1,1,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,1,0,0,0,1,"1F2","1F2",17.0879613288435
6,2,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,1,0,0,0,1,"1F2","6F2",16.778883793753
11,3,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,1,0,0,0,1,"1F2","11F2",16.8400755469444
16,4,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,1,0,0,0,1,"1F2","16F2",15.8752327516558
1,1,"R_ID_7.16_6_R5(1)_TSS",1,0,0,1,0,0,0,0,2,"1F3","1F3",16.2945487981465
6,2,"R_ID_7.16_6_R5(1)_TSS",1,0,0,1,0,0,0,0,2,"1F3","6F3",15.1802368394108
11,3,"R_ID_7.16_6_R5(1)_TSS",1,0,0,1,0,0,0,0,2,"1F3","11F3",15.6774441539168
16,4,"R_ID_7.16_6_R5(1)_TSS",1,0,0,1,0,0,0,0,2,"1F3","16F3",15.5061663723806
1,1,"R_ID_7.16_6_R5(1)_TSS",0,1,0,1,0,0,0,0,2,"1F4","1F4",16.1612279634751
6,2,"R_ID_7.16_6_R5(1)_TSS",0,1,0,1,0,0,0,0,2,"1F4","6F4",15.8290571626735
11,3,"R_ID_7.16_6_R5(1)_TSS",0,1,0,1,0,0,0,0,2,"1F4","11F4",15.0637971208442
16,4,"R_ID_7.16_6_R5(1)_TSS",0,1,0,1,0,0,0,0,2,"1F4","16F4",15.0266757366592
1,1,"R_ID_7.16_6_R5(1)_TSS",0,0,1,0,1,0,0,0,2,"1F5","1F5",17.5711980815113
6,2,"R_ID_7.16_6_R5(1)_TSS",0,0,1,0,1,0,0,0,2,"1F5","6F5",15.9793589678393
11,3,"R_ID_7.16_6_R5(1)_TSS",0,0,1,0,1,0,0,0,2,"1F5","11F5",15.0843764810649
16,4,"R_ID_7.16_6_R5(1)_TSS",0,0,1,0,1,0,0,0,2,"1F5","16F5",15.4941704453639
1,1,"R_ID_7.16_6_R5(1)_TSS",0,0,0,1,0,0,1,0,2,"1F6","1F6",15.7542038665308
6,2,"R_ID_7.16_6_R5(1)_TSS",0,0,0,1,0,0,1,0,2,"1F6","6F6",15.3769658379861
11,3,"R_ID_7.16_6_R5(1)_TSS",0,0,0,1,0,0,1,0,2,"1F6","11F6",15.9672733227212
16,4,"R_ID_7.16_6_R5(1)_TSS",0,0,0,1,0,0,1,0,2,"1F6","16F6",15.970563183254
1,1,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,0,1,0,1,2,"1F7","1F7",17.3297624277978
6,2,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,0,1,0,1,2,"1F7","6F7",16.3651957834682
11,3,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,0,1,0,1,2,"1F7","11F7",16.4312495216072
16,4,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,0,1,0,1,2,"1F7","16F7",17.5326353196017
1,1,"R_ID_7.16_6_R5(1)_TSS",1,1,0,0,0,0,1,0,3,"1F8","1F8",17.3728131642176
6,2,"R_ID_7.16_6_R5(1)_TSS",1,1,0,0,0,0,1,0,3,"1F8","6F8",16.417751653803
11,3,"R_ID_7.16_6_R5(1)_TSS",1,1,0,0,0,0,1,0,3,"1F8","11F8",17.4668521357032
16,4,"R_ID_7.16_6_R5(1)_TSS",1,1,0,0,0,0,1,0,3,"1F8","16F8",15.978765633816
1,1,"R_ID_7.16_6_R5(1)_TSS",1,0,1,0,0,0,0,1,3,"1F9","1F9",16.3599271526105
6,2,"R_ID_7.16_6_R5(1)_TSS",1,0,1,0,0,0,0,1,3,"1F9","6F9",15.4403868110115
11,3,"R_ID_7.16_6_R5(1)_TSS",1,0,1,0,0,0,0,1,3,"1F9","11F9",15.8428117570939
16,4,"R_ID_7.16_6_R5(1)_TSS",1,0,1,0,0,0,0,1,3,"1F9","16F9",16.07270967297
1,1,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,1,0,0,1,3,"1G10","1G10",17.7305875039462
6,2,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,1,0,0,1,3,"1G10","6G10",16.3662415085678
11,3,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,1,0,0,1,3,"1G10","11G10",15.9465450369917
16,4,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,1,0,0,1,3,"1G10","16G10",15.8748771581976
1,1,"R_ID_7.16_6_R5(1)_TSS",0,1,1,0,0,1,0,0,3,"1G11","1G11",16.9840202330207
6,2,"R_ID_7.16_6_R5(1)_TSS",0,1,1,0,0,1,0,0,3,"1G11","6G11",16.3856915210611
11,3,"R_ID_7.16_6_R5(1)_TSS",0,1,1,0,0,1,0,0,3,"1G11","11G11",17.3675269710147
16,4,"R_ID_7.16_6_R5(1)_TSS",0,1,1,0,0,1,0,0,3,"1G11","16G11",16.3381368050907
1,1,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,0,1,0,0,1,"1G2","1G2",17.8158320304631
6,2,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,0,1,0,0,1,"1G2","6G2",16.485380789667
11,3,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,0,1,0,0,1,"1G2","11G2",17.0922578437782
16,4,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,0,1,0,0,1,"1G2","16G2",16.321221432378
1,1,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,1,0,0,0,2,"1G3","1G3",17.127815137492
6,2,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,1,0,0,0,2,"1G3","6G3",16.0828601940014
11,3,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,1,0,0,0,2,"1G3","11G3",15.1824874303704
16,4,"R_ID_7.16_6_R5(1)_TSS",1,0,0,0,1,0,0,0,2,"1G3","16G3",17.0635339931216
1,1,"R_ID_7.16_6_R5(1)_TSS",0,1,0,0,1,0,0,0,2,"1G4","1G4",16.7696970440505
6,2,"R_ID_7.16_6_R5(1)_TSS",0,1,0,0,1,0,0,0,2,"1G4","6G4",15.9892721879328
11,3,"R_ID_7.16_6_R5(1)_TSS",0,1,0,0,1,0,0,0,2,"1G4","11G4",15.0292800355934
16,4,"R_ID_7.16_6_R5(1)_TSS",0,1,0,0,1,0,0,0,2,"1G4","16G4",15.418434512904
1,1,"R_ID_7.16_6_R5(1)_TSS",0,0,1,0,0,1,0,0,2,"1G5","1G5",18.9709036680092
6,2,"R_ID_7.16_6_R5(1)_TSS",0,0,1,0,0,1,0,0,2,"1G5","6G5",15.9460883802857
11,3,"R_ID_7.16_6_R5(1)_TSS",0,0,1,0,0,1,0,0,2,"1G5","11G5",16.3107945661719
16,4,"R_ID_7.16_6_R5(1)_TSS",0,0,1,0,0,1,0,0,2,"1G5","16G5",15.3321955693442
1,1,"R_ID_7.16_6_R5(1)_TSS",0,0,0,1,0,0,0,1,2,"1G6","1G6",16.0435830241666
6,2,"R_ID_7.16_6_R5(1)_TSS",0,0,0,1,0,0,0,1,2,"1G6","6G6",15.3297862367743
11,3,"R_ID_7.16_6_R5(1)_TSS",0,0,0,1,0,0,0,1,2,"1G6","11G6",15.028931760789
16,4,"R_ID_7.16_6_R5(1)_TSS",0,0,0,1,0,0,0,1,2,"1G6","16G6",15.4618726812082
1,1,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,0,0,1,1,2,"1G7","1G7",17.1421540450459
6,2,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,0,0,1,1,2,"1G7","6G7",15.9191882645016
11,3,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,0,0,1,1,2,"1G7","11G7",17.3934074963995
16,4,"R_ID_7.16_6_R5(1)_TSS",0,0,0,0,0,0,1,1,2,"1G7","16G7",17.3308463842533
1,1,"R_ID_7.16_6_R5(1)_TSS",1,1,0,0,0,0,0,1,3,"1G8","1G8",16.0583857452961
6,2,"R_ID_7.16_6_R5(1)_TSS",1,1,0,0,0,0,0,1,3,"1G8","6G8",15.983767162251
11,3,"R_ID_7.16_6_R5(1)_TSS",1,1,0,0,0,0,0,1,3,"1G8","11G8",16.2478379946255
16,4,"R_ID_7.16_6_R5(1)_TSS",1,1,0,0,0,0,0,1,3,"1G8","16G8",15.0060965218191
1,1,"R_ID_7.16_6_R5(1)_TSS",1,0,0,1,1,0,0,0,3,"1G9","1G9",16.6582582616347
6,2,"R_ID_7.16_6_R5(1)_TSS",1,0,0,1,1,0,0,0,3,"1G9","6G9",16.1031202472707
11,3,"R_ID_7.16_6_R5(1)_TSS",1,0,0,1,1,0,0,0,3,"1G9","11G9",15.9428431560236
16,4,"R_ID_7.16_6_R5(1)_TSS",1,0,0,1,1,0,0,0,3,"1G9","16G9",14.9071456045327
2,1,"R_ID_7.16_6_R5(1)_TSS",1,0,1,1,0,1,0,0,4,"2B10","2B10",15.9771213143761
7,2,"R_ID_7.16_6_R5(1)_TSS",1,0,1,1,0,1,0,0,4,"2B10","7B10",15.7251010589376
12,3,"R_ID_7.16_6_R5(1)_TSS",1,0,1,1,0,1,0,0,4,"2B10","12B10",15.100898675261
17,4,"R_ID_7.16_6_R5(1)_TSS",1,0,1,1,0,1,0,0,4,"2B10","17B10",15.2850987124087
2,1,"R_ID_7.16_6_R5(1)_TSS",1,0,1,0,0,1,1,0,4,"2B11","2B11",18.600755637405
7,2,"R_ID_7.16_6_R5(1)_TSS",1,0,1,0,0,1,1,0,4,"2B11","7B11",17.6635696297938
12,3,"R_ID_7.16_6_R5(1)_TSS",1,0,1,0,0,1,1,0,4,"2B11","12B11",17.5293318800696
17,4,"R_ID_7.16_6_R5(1)_TSS",1,0,1,0,0,1,1,0,4,"2B11","17B11",17.7240137470087
2,1,"R_ID_7.16_6_R5(1)_TSS",0,1,1,0,0,0,1,0,3,"2B2","2B2",16.240577217531
7,2,"R_ID_7.16_6_R5(1)_TSS",0,1,1,0,0,0,1,0,3,"2B2","7B2",16.6429488098451
12,3,"R_ID_7.16_6_R5(1)_TSS",0,1,1,0,0,0,1,0,3,"2B2","12B2",18.1184687455022
17,4,"R_ID_7.16_6_R5(1)_TSS",0,1,1,0,0,0,1,0,3,"2B2","17B2",17.5301659019466
2,1,"R_ID_7.16_6_R5(1)_TSS",0,1,0,0,1,1,0,0,3,"2B3","2B3",16.795786688826
7,2,"R_ID_7.16_6_R5(1)_TSS",0,1,0,0,1,1,0,0,3,"2B3","7B3",15.1399591144128
12,3,"R_ID_7.16_6_R5(1)_TSS",0,1,0,0,1,1,0,0,3,"2B3","12B3",15.9121527542309
17,4,"R_ID_7.16_6_R5(1)_TSS",0,1,0,0,1,1,0,0,3,"2B3","17B3",15.9744614242626
2,1,"R_ID_7.16_6_R5(1)_TSS",0,0,1,1,1,0,0,0,3,"2B4","2B4",15.8181725294085
7,2,"R_ID_7.16_6_R5(1)_TSS",0,0,1,1,1,0,0,0,3,"2B4","7B4",15.9113522262974
12,3,"R_ID_7.16_6_R5(1)_TSS",0,0,1,1,1,0,0,0,3,"2B4","12B4",16.0278219876847
17,4,"R_ID_7.16_6_R5(1)_TSS",0,0,1,1,1,0,0,0,3,"2B4","17B4",15.6846155655366
2,1,"R_ID_7.16_6_R5(1)_TSS",0,0,1,0,1,0,0,1,3,"2B5","2B5",15.4973809420173
